ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9521575,HX176200,03/07/2014 07:02:00 PM,054XX N LINCOLN AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,2011,020,40,4,05,1158441,1936370,2014,03/24/2014 12:41:18 AM,41.98114342229108,-87.69267460028986,"(41.98114342229108, -87.69267460028986)"
9521491,HX176192,03/07/2014 07:00:00 PM,005XX S PULASKI RD,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1132,011,24,26,11,1149774,1897192,2014,03/11/2014 12:40:02 AM,41.87380899680523,-87.72557054764188,"(41.87380899680523, -87.72557054764188)"
9522454,HX177307,03/07/2014 07:00:00 PM,063XX S HONORE ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,true,0726,007,15,67,20,1165139,1862699,2014,03/25/2014 12:39:08 AM,41.77884410866305,-87.67013519848356,"(41.77884410866305, -87.67013519848356)"
9524315,HX179076,03/07/2014 07:00:00 PM,041XX W WRIGHTWOOD AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,2524,025,31,22,06,1148073,1916990,2014,03/14/2014 12:40:45 AM,41.92816965143856,-87.7313057583927,"(41.92816965143856, -87.7313057583927)"
9522300,HX177249,03/07/2014 07:00:00 PM,048XX N NOTTINGHAM AVE,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,false,true,1613,016,41,10,02,1128326,1931909,2014,03/12/2014 12:41:10 AM,41.96946664556565,-87.80353125679083,"(41.96946664556565, -87.80353125679083)"
9521687,HX176449,03/07/2014 07:00:00 PM,019XX W DIVISION ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1424,014,1,24,14,1163346,1908050,2014,03/11/2014 12:40:02 AM,41.90332970896486,-87.67543495507562,"(41.90332970896486, -87.67543495507562)"
9522399,HX177447,03/07/2014 07:00:00 PM,045XX N WOLCOTT AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1912,019,47,4,06,1162963,1930157,2014,03/11/2014 12:40:02 AM,41.964000683177055,-87.67621940090399,"(41.964000683177055, -87.67621940090399)"
9522341,HX177403,03/07/2014 07:00:00 PM,085XX S RACINE AVE,0890,THEFT,FROM BUILDING,RESIDENTIAL YARD (FRONT/BACK),false,false,0613,006,21,71,06,1169783,1847827,2014,03/11/2014 12:40:02 AM,41.73793385489572,-87.65354075691111,"(41.73793385489572, -87.65354075691111)"
9522044,HX176916,03/07/2014 07:00:00 PM,126XX S EMERALD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,0523,005,34,53,14,1173581,1821133,2014,03/11/2014 12:40:02 AM,41.66459834107835,-87.64041273342201,"(41.66459834107835, -87.64041273342201)"
9522822,HX177988,03/07/2014 07:00:00 PM,016XX N HUDSON AVE,0810,THEFT,OVER $500,STREET,false,false,1813,018,43,7,06,1172980,1911020,2014,03/11/2014 12:40:02 AM,41.91127134331666,-87.63995928875957,"(41.91127134331666, -87.63995928875957)"
9571366,HX222136,03/07/2014 07:00:00 PM,110XX S WENTWORTH AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,0513,,34,49,06,,,2014,04/14/2014 12:38:48 AM,,,
9521500,HX176162,03/07/2014 07:00:00 PM,063XX N ROCKWELL ST,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,2413,024,50,2,03,1157875,1942206,2014,04/09/2014 12:42:18 AM,41.9971692532802,-87.69459609539113,"(41.9971692532802, -87.69459609539113)"
9521408,HX176131,03/07/2014 06:52:00 PM,055XX W GRAND AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,POLICE FACILITY/VEH PARKING LOT,true,false,2515,025,29,19,26,1138769,1913443,2014,03/11/2014 12:40:02 AM,41.91861046365038,-87.76558133919194,"(41.91861046365038, -87.76558133919194)"
9521504,HX176236,03/07/2014 06:51:00 PM,033XX W MAYPOLE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,APARTMENT,true,false,1123,011,28,27,18,1154256,1900827,2014,03/12/2014 12:41:10 AM,41.8836955474175,-87.70901761124668,"(41.8836955474175, -87.70901761124668)"
9521465,HX176149,03/07/2014 06:45:00 PM,044XX W FIFTH AVE,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,STREET,false,false,1131,011,24,26,03,1146782,1895785,2014,03/16/2014 12:39:45 AM,41.87000562880924,-87.7365917571997,"(41.87000562880924, -87.7365917571997)"
9521562,HX176212,03/07/2014 06:45:00 PM,001XX W 107TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,0513,005,34,49,08B,1177421,1833966,2014,03/12/2014 12:41:10 AM,41.69972845366679,-87.62597439700087,"(41.69972845366679, -87.62597439700087)"
9521422,HX176137,03/07/2014 06:45:00 PM,019XX S TRUMBULL AVE,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,1024,010,24,29,08B,1153773,1890107,2014,03/12/2014 12:41:10 AM,41.85428832839112,-87.71107658987803,"(41.85428832839112, -87.71107658987803)"
9521405,HX176134,03/07/2014 06:44:00 PM,056XX W NORTH AVE,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,STREET,true,false,2531,025,29,25,26,1138724,1910118,2014,03/11/2014 12:40:02 AM,41.90948709983632,-87.76582751005745,"(41.90948709983632, -87.76582751005745)"
9521501,HX176133,03/07/2014 06:43:00 PM,032XX W IRVING PARK RD,0330,ROBBERY,AGGRAVATED,BANK,false,false,1724,017,33,16,03,1154270,1926458,2014,03/11/2014 12:40:02 AM,41.954028879617354,-87.70828020967758,"(41.954028879617354, -87.70828020967758)"
9521434,HX176132,03/07/2014 06:42:00 PM,057XX S LAFLIN ST,2025,NARCOTICS,POSS: HALLUCINOGENS,SIDEWALK,true,false,0713,007,16,67,18,1167282,1866484,2014,03/12/2014 12:41:10 AM,41.78918499334007,-87.66217046466534,"(41.78918499334007, -87.66217046466534)"
9521455,HX176155,03/07/2014 06:40:00 PM,016XX E 68TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0332,003,5,43,08B,1188560,1860182,2014,03/11/2014 12:40:02 AM,41.77140950420775,-87.5843531968671,"(41.77140950420775, -87.5843531968671)"
9521433,HX176158,03/07/2014 06:38:00 PM,011XX S CENTRAL PARK AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1133,011,24,29,18,1152590,1894776,2014,03/12/2014 12:41:10 AM,41.867124045242825,-87.71529534118206,"(41.867124045242825, -87.71529534118206)"
9521551,HX176108,03/07/2014 06:30:00 PM,093XX S WABASH AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,true,false,0634,006,6,49,18,1178399,1842881,2014,03/12/2014 12:41:10 AM,41.72417031623062,-87.62212377068289,"(41.72417031623062, -87.62212377068289)"
9529154,HX183111,03/07/2014 06:30:00 PM,046XX W 59TH ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA TRAIN,true,false,0813,008,23,62,14,1146459,1865053,2014,03/22/2014 12:39:11 AM,41.78567879618629,-87.73855872160215,"(41.78567879618629, -87.73855872160215)"
9522886,HX178076,03/07/2014 06:30:00 PM,032XX W 111TH ST,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,2211,022,19,74,08A,1156697,1830786,2014,03/17/2014 12:39:52 AM,41.69144396634155,-87.70194276625413,"(41.69144396634155, -87.70194276625413)"
9521636,HX176355,03/07/2014 06:30:00 PM,046XX N KENTON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1722,017,45,16,05,1144817,1930780,2014,03/17/2014 12:39:52 AM,41.96607273173019,-87.7429214452564,"(41.96607273173019, -87.7429214452564)"
9522964,HX178209,03/07/2014 06:30:00 PM,046XX S LAKE PARK AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,true,0222,002,4,39,06,1185823,1874506,2014,03/14/2014 12:40:45 AM,41.81078066994405,-87.59393437426833,"(41.81078066994405, -87.59393437426833)"
9526783,HX181321,03/07/2014 06:30:00 PM,0000X E 127TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,0532,005,9,53,14,1179081,1820730,2014,03/14/2014 12:40:45 AM,41.66336933762683,-87.62029731072771,"(41.66336933762683, -87.62029731072771)"
9521437,HX176130,03/07/2014 06:30:00 PM,042XX S PRAIRIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,0213,002,3,38,14,1178781,1877082,2014,03/13/2014 12:40:30 AM,41.81801278554422,-87.61968501597565,"(41.81801278554422, -87.61968501597565)"
9521525,HX176120,03/07/2014 06:30:00 PM,009XX W 85TH ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,0613,006,21,71,04A,1171740,1848514,2014,03/12/2014 12:41:10 AM,41.739776433029846,-87.64635071422968,"(41.739776433029846, -87.64635071422968)"
9521594,HX176294,03/07/2014 06:30:00 PM,001XX N STATE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,false,false,0111,001,42,32,11,1176392,1900920,2014,03/12/2014 12:41:10 AM,41.88348007632849,-87.62773002753053,"(41.88348007632849, -87.62773002753053)"
9521495,HX176172,03/07/2014 06:25:00 PM,080XX S COTTAGE GROVE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,0631,006,6,44,18,1182906,1852066,2014,03/12/2014 12:41:10 AM,41.749271625332184,-87.60533033476574,"(41.749271625332184, -87.60533033476574)"
9521513,HX176148,03/07/2014 06:25:00 PM,076XX N BOSWORTH AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,ALLEY,false,false,2422,024,49,1,04A,1164595,1950911,2014,04/10/2014 12:40:25 AM,42.02091573129494,-87.66962765419159,"(42.02091573129494, -87.66962765419159)"
9521394,HX176113,03/07/2014 06:20:00 PM,011XX W 110TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2234,022,34,75,18,1170695,1831814,2014,03/12/2014 12:41:10 AM,41.69397197691626,-87.65066459111918,"(41.69397197691626, -87.65066459111918)"
9523144,HX178303,03/07/2014 06:19:00 PM,047XX S LAKE PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,false,true,0222,002,4,39,08B,1186257,1874027,2014,03/22/2014 12:39:11 AM,41.809456003101516,-87.5923576758087,"(41.809456003101516, -87.5923576758087)"
9521466,HX176092,03/07/2014 06:15:00 PM,027XX W MONTROSE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,1724,017,33,14,26,1157407,1929157,2014,03/15/2014 12:39:25 AM,41.96137173211571,-87.69667446535121,"(41.96137173211571, -87.69667446535121)"
9521450,HX176141,03/07/2014 06:15:00 PM,059XX S SANGAMON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,false,0712,007,16,68,08B,1171040,1865111,2014,04/02/2014 12:41:31 AM,41.78533599517372,-87.64843123951773,"(41.78533599517372, -87.64843123951773)"
9521489,HX176160,03/07/2014 06:15:00 PM,069XX S CLYDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0331,003,5,43,08B,1191380,1859032,2014,03/15/2014 12:39:25 AM,41.76818596004341,-87.57405344087134,"(41.76818596004341, -87.57405344087134)"
9535688,HX176255,03/07/2014 06:05:00 PM,007XX N HOMAN AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,1121,011,27,23,06,1153609,1905039,2014,03/22/2014 12:39:11 AM,41.89526658523065,-87.71128133887578,"(41.89526658523065, -87.71128133887578)"
9521538,HX176167,03/07/2014 06:02:00 PM,047XX S KEDVALE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,0815,008,14,57,26,1149534,1872822,2014,03/14/2014 12:40:45 AM,41.80693918948515,-87.72708327912045,"(41.80693918948515, -87.72708327912045)"
9521920,HX176722,03/07/2014 06:00:00 PM,032XX W CERMAK RD,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,1022,010,24,30,05,1154757,1889225,2014,04/03/2014 12:40:46 AM,41.851848394566154,-87.70748848898839,"(41.851848394566154, -87.70748848898839)"
9521982,HX176817,03/07/2014 06:00:00 PM,089XX S BALTIMORE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0424,004,10,46,05,1198408,1846281,2014,03/31/2014 12:39:14 AM,41.73302318731458,-87.5487192879467,"(41.73302318731458, -87.5487192879467)"
9521477,HX176103,03/07/2014 06:00:00 PM,005XX W 32ND ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0915,009,11,60,06,1173450,1883669,2014,03/25/2014 12:39:08 AM,41.83620793440093,-87.6390454234351,"(41.83620793440093, -87.6390454234351)"
9528091,HX181059,03/07/2014 06:00:00 PM,043XX S CALUMET AVE,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,RESIDENCE,false,false,0215,002,3,38,03,1179116,1876343,2014,03/24/2014 12:41:18 AM,41.81597726749114,-87.61847869339077,"(41.81597726749114, -87.61847869339077)"
9524130,HX179079,03/07/2014 06:00:00 PM,050XX N BROADWAY,0890,THEFT,FROM BUILDING,OTHER,false,false,2033,020,46,3,06,1167355,1933971,2014,03/22/2014 12:39:11 AM,41.97437286359503,-87.65996120488182,"(41.97437286359503, -87.65996120488182)"
9535717,HX189392,03/07/2014 06:00:00 PM,026XX N HERMITAGE AVE,0810,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,false,false,1931,019,32,7,06,1164153,1917794,2014,03/21/2014 12:39:35 AM,41.93005085972618,-87.67219476117711,"(41.93005085972618, -87.67219476117711)"
9521566,HX176215,03/07/2014 06:00:00 PM,014XX N LAKE SHORE DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1824,018,43,8,08B,1176799,1909857,2014,03/20/2014 12:38:50 AM,41.907994448358345,-87.62596494368589,"(41.907994448358345, -87.62596494368589)"
9533978,HX187969,03/07/2014 06:00:00 PM,001XX N STETSON AVE,0820,THEFT,$500 AND UNDER,OTHER,false,false,0114,001,42,32,06,1177825,1901609,2014,03/19/2014 12:41:09 AM,41.88533827610328,-87.62244705080437,"(41.88533827610328, -87.62244705080437)"
9525998,HX180429,03/07/2014 06:00:00 PM,025XX W DIVERSEY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,1411,014,1,22,14,1158712,1918472,2014,03/14/2014 12:40:45 AM,41.93202472644575,-87.69217042684552,"(41.93202472644575, -87.69217042684552)"
9523292,HX177912,03/07/2014 06:00:00 PM,015XX N CLYBOURN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,CHA PARKING LOT/GROUNDS,false,false,1822,018,27,8,14,1171215,1910133,2014,03/14/2014 12:40:45 AM,41.90887633757144,-87.64646935401481,"(41.90887633757144, -87.64646935401481)"
9524642,HX179560,03/07/2014 06:00:00 PM,024XX W JARVIS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,2411,024,50,2,14,1158790,1949075,2014,03/13/2014 12:40:30 AM,42.01599923373011,-87.69104059670568,"(42.01599923373011, -87.69104059670568)"
9521471,HX176145,03/07/2014 06:00:00 PM,049XX N MONTICELLO AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1712,017,39,14,05,1151197,1932746,2014,03/13/2014 12:40:30 AM,41.9713445284489,-87.71941138417083,"(41.9713445284489, -87.71941138417083)"
9524079,HX179060,03/07/2014 06:00:00 PM,018XX S MILLARD AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1014,010,24,29,06,1152288,1890920,2014,03/12/2014 12:41:10 AM,41.856548697987364,-87.71650573738465,"(41.856548697987364, -87.71650573738465)"
9521458,HX176156,03/07/2014 06:00:00 PM,024XX N AVERS AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,SIDEWALK,false,false,2524,025,35,22,26,1150348,1915913,2014,03/12/2014 12:41:10 AM,41.92517013253157,-87.72297406440366,"(41.92517013253157, -87.72297406440366)"
9521436,HX176094,03/07/2014 06:00:00 PM,044XX S KEATING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0815,008,23,56,08B,1145484,1874466,2014,03/11/2014 12:40:02 AM,41.81152801211232,-87.74189612515575,"(41.81152801211232, -87.74189612515575)"
9529978,HX179826,03/07/2014 06:00:00 PM,075XX N RIDGE BLVD,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,2424,024,49,1,05,1160567,1950254,2014,04/03/2014 12:40:46 AM,42.019197662324046,-87.68446889954552,"(42.019197662324046, -87.68446889954552)"
9521582,HX176179,03/07/2014 05:50:00 PM,030XX E 92ND ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,true,false,0424,004,10,46,07,1197910,1844580,2014,03/14/2014 12:40:45 AM,41.72836794910434,-87.55060032223224,"(41.72836794910434, -87.55060032223224)"
9521379,HX176073,03/07/2014 05:45:00 PM,031XX W ADDISON ST,2890,PUBLIC PEACE VIOLATION,OTHER VIOLATION,RESIDENCE-GARAGE,false,false,1733,017,33,16,26,1154842,1923810,2014,03/12/2014 12:41:10 AM,41.946751121953994,-87.70624868217621,"(41.946751121953994, -87.70624868217621)"
9521454,HX176069,03/07/2014 05:45:00 PM,044XX W ARMITAGE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2522,025,31,20,08B,1146589,1912963,2014,03/18/2014 12:40:56 AM,41.917147638028595,-87.7368619028924,"(41.917147638028595, -87.7368619028924)"
9521497,HX176065,03/07/2014 05:45:00 PM,0000X W 79TH ST,031A,ROBBERY,ARMED: HANDGUN,DEPARTMENT STORE,false,false,0623,006,17,44,03,1177096,1852582,2014,03/15/2014 12:39:25 AM,41.75082051542273,-87.62660478589143,"(41.75082051542273, -87.62660478589143)"
9521558,HX176199,03/07/2014 05:45:00 PM,036XX N HALSTED ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,1923,019,44,6,06,1170229,1924560,2014,03/11/2014 12:40:02 AM,41.948486311117456,-87.64966885027886,"(41.948486311117456, -87.64966885027886)"
9521447,HX176089,03/07/2014 05:40:00 PM,048XX W NORTH AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,2533,025,37,25,06,1143847,1910159,2014,03/11/2014 12:40:02 AM,41.909505054642764,-87.74700656440733,"(41.909505054642764, -87.74700656440733)"
9521391,HX176074,03/07/2014 05:34:00 PM,093XX S HALSTED ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),true,false,2223,022,21,73,18,1172653,1843147,2014,03/12/2014 12:41:10 AM,41.725028600567235,-87.64316329973349,"(41.725028600567235, -87.64316329973349)"
9522129,HX176703,03/07/2014 05:30:00 PM,045XX N ELSTON AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,1722,017,39,14,05,1147490,1929838,2014,03/23/2014 12:39:11 AM,41.96343684916397,-87.73311748686223,"(41.96343684916397, -87.73311748686223)"
9552829,HX205099,03/07/2014 05:30:00 PM,048XX N SHERIDAN RD,1330,CRIMINAL TRESPASS,TO LAND,OTHER,false,false,2024,020,46,3,26,1168727,1932090,2014,04/02/2014 12:41:31 AM,41.969181640840354,-87.65497075971886,"(41.969181640840354, -87.65497075971886)"
9521399,HX176051,03/07/2014 05:30:00 PM,078XX S EXCHANGE AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0421,004,7,43,03,1196744,1853762,2014,03/23/2014 12:39:11 AM,41.753593095026524,-87.5545671420287,"(41.753593095026524, -87.5545671420287)"
9539017,HX176057,03/07/2014 05:30:00 PM,078XX S ADA ST,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0612,006,17,71,08B,1168756,1852976,2014,03/23/2014 12:39:11 AM,41.75208562672943,-87.65715519089746,"(41.75208562672943, -87.65715519089746)"
9527937,HX182067,03/07/2014 05:30:00 PM,015XX N DAMEN AVE,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,1424,014,1,24,06,1162739,1910557,2014,03/16/2014 12:39:45 AM,41.91022185249735,-87.6775941951524,"(41.91022185249735, -87.6775941951524)"
9522348,HX176178,03/07/2014 05:30:00 PM,081XX S ELLIS AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0631,006,8,44,06,1184271,1851172,2014,03/11/2014 12:40:02 AM,41.7467865947383,-87.60035639896229,"(41.7467865947383, -87.60035639896229)"
9521412,HX176038,03/07/2014 05:25:00 PM,040XX N LINCOLN AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,1911,019,47,5,06,1162048,1927122,2014,03/11/2014 12:40:02 AM,41.95569170197351,-87.67966869494337,"(41.95569170197351, -87.67966869494337)"
9548855,HX200625,03/07/2014 05:20:00 PM,048XX N SHERIDAN RD,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,false,false,2024,020,46,3,26,1168727,1932090,2014,03/30/2014 12:39:29 AM,41.969181640840354,-87.65497075971886,"(41.969181640840354, -87.65497075971886)"
9521382,HX176045,03/07/2014 05:20:00 PM,043XX W JACKSON BLVD,0560,ASSAULT,SIMPLE,ALLEY,false,false,1115,011,28,26,08A,1147445,1898372,2014,03/11/2014 12:40:02 AM,41.87709199016137,-87.73409135196812,"(41.87709199016137, -87.73409135196812)"
9523257,HX176025,03/07/2014 05:05:00 PM,083XX S CREGIER AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0412,004,8,45,08B,1189689,1849794,2014,03/15/2014 12:39:25 AM,41.742876870458325,-87.58054794084532,"(41.742876870458325, -87.58054794084532)"
9521559,HX176026,03/07/2014 05:00:00 PM,023XX S ST LOUIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,1024,010,22,30,08B,1153372,1887897,2014,03/19/2014 12:41:09 AM,41.84823179187819,-87.71260706556969,"(41.84823179187819, -87.71260706556969)"
9532401,HX186342,03/07/2014 05:00:00 PM,098XX S DR MARTIN LUTHER KING JR DR,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0511,005,6,49,06,1180606,1839839,2014,03/18/2014 12:40:56 AM,41.71577236490179,-87.61413275023307,"(41.71577236490179, -87.61413275023307)"
9521514,HX176171,03/07/2014 05:00:00 PM,022XX W CARMEN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,2031,020,47,4,26,1160346,1933742,2014,03/15/2014 12:39:25 AM,41.973892763768085,-87.68574167934588,"(41.973892763768085, -87.68574167934588)"
9522382,HX177233,03/07/2014 05:00:00 PM,037XX W FLOURNOY ST,0810,THEFT,OVER $500,OTHER,false,false,1133,011,24,27,06,1151512,1896812,2014,03/14/2014 12:40:45 AM,41.87273228769717,-87.71919938000295,"(41.87273228769717, -87.71919938000295)"
9524363,HX179208,03/07/2014 05:00:00 PM,110XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0513,005,9,49,06,1178749,1831610,2014,03/14/2014 12:40:45 AM,41.69323322313184,-87.62118317731978,"(41.69323322313184, -87.62118317731978)"
9521409,HX176008,03/07/2014 05:00:00 PM,008XX E 47TH PL,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0223,002,4,39,08A,1182656,1873657,2014,03/14/2014 12:40:45 AM,41.80852513223181,-87.60557684805296,"(41.80852513223181, -87.60557684805296)"
9521629,HX176124,03/07/2014 05:00:00 PM,032XX W LAKE ST,0820,THEFT,$500 AND UNDER,CTA PLATFORM,false,false,1123,011,28,27,06,1154949,1901116,2014,03/13/2014 12:40:30 AM,41.88447472948075,-87.7064650910478,"(41.88447472948075, -87.7064650910478)"
9523305,HX178609,03/07/2014 05:00:00 PM,004XX E 112TH ST,0810,THEFT,OVER $500,APARTMENT,false,false,0531,005,9,49,06,1181004,1830746,2014,03/12/2014 12:41:10 AM,41.690810829816165,-87.61295366623642,"(41.690810829816165, -87.61295366623642)"
9521360,HX176028,03/07/2014 05:00:00 PM,007XX N ST LOUIS AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1121,011,27,23,18,1152865,1905045,2014,03/12/2014 12:41:10 AM,41.89529781933544,-87.71401372149253,"(41.89529781933544, -87.71401372149253)"
9521389,HX176001,03/07/2014 05:00:00 PM,137XX S AVENUE O,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0433,004,10,55,18,1201019,1814659,2014,03/12/2014 12:41:10 AM,41.64618375401691,-87.54022078725242,"(41.64618375401691, -87.54022078725242)"
9521431,HX176020,03/07/2014 05:00:00 PM,013XX S HARDING AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1011,010,24,29,14,1150219,1893574,2014,03/12/2014 12:41:10 AM,41.8638721280884,-87.72403099420178,"(41.8638721280884, -87.72403099420178)"
9521429,HX176029,03/07/2014 05:00:00 PM,013XX S HARDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1011,010,24,29,08B,1150219,1893574,2014,03/11/2014 12:40:02 AM,41.8638721280884,-87.72403099420178,"(41.8638721280884, -87.72403099420178)"
9521372,HX176059,03/07/2014 05:00:00 PM,071XX S KEDZIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0831,008,18,66,18,1156226,1857297,2014,03/11/2014 12:40:02 AM,41.764204186531956,-87.70295636661885,"(41.764204186531956, -87.70295636661885)"
9540495,HX193601,03/07/2014 05:00:00 PM,078XX S PAULINA ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,false,false,0611,006,17,71,11,1166334,1852692,2014,04/03/2014 12:40:46 AM,41.75135818195183,-87.66603883152096,"(41.75135818195183, -87.66603883152096)"
9550611,HX202293,03/07/2014 05:00:00 PM,071XX S SOUTH SHORE DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0334,003,7,43,07,1194500,1858237,2014,04/01/2014 12:40:37 AM,41.76592827421602,-87.56264350515774,"(41.76592827421602, -87.56264350515774)"
9522760,HX177849,03/07/2014 05:00:00 PM,021XX W 21ST ST,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,1234,012,25,31,05,1162550,1890096,2014,03/19/2014 12:41:09 AM,41.85407908615883,-87.67886172847808,"(41.85407908615883, -87.67886172847808)"
9521417,HX176003,03/07/2014 04:55:00 PM,019XX S PULASKI RD,0460,BATTERY,SIMPLE,SIDEWALK,true,false,1012,010,24,29,08B,1149982,1890217,2014,04/04/2014 12:38:54 AM,41.85466472700409,-87.72498833423272,"(41.85466472700409, -87.72498833423272)"
9521410,HX176058,03/07/2014 04:50:00 PM,020XX E 93RD ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,false,true,0413,004,8,48,26,1191563,1843670,2014,03/28/2014 12:40:24 AM,41.72602684735193,-87.57387966031602,"(41.72602684735193, -87.57387966031602)"
9521425,HX176101,03/07/2014 04:50:00 PM,009XX W BELMONT AVE,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,false,false,1933,019,44,6,26,1169449,1921397,2014,03/11/2014 12:40:02 AM,41.939823946296976,-87.65262828886476,"(41.939823946296976, -87.65262828886476)"
